Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
8676	-40.41381	-54.25788	13.84407	0.000710872	0.0197156	0.0147949	0.00332508	0.0780287	0.00832663	0.00528047	0.0197272	0.0115259	0.0436	0.0145285	0.129771	0.0657131	0.0480324	0.0145019	0.0143717	0.0173048	0.00998654	0.00412525	0.0277151	0.00602466	0.0193187	0.00646907	0.582599	1.25044	0.04859975	1.9514	0.00890416	0.100003	0.487553	2.05106	9.99974	112.307	3.41378	40.15247	0.2795491	0.00121955	0.0338234	0.0253816	0.0057044	0.133863	0.0142849	0.00905899	0.0338434	0.0197735	0.0747987	0.0249246	0.222631	0.112735	0.0824027	0.024879	0.0246556	0.0296874	0.0171326	0.00707714	0.0475471	0.0103357	0.0331426	0.0110981	0.9757	0.0242999	0.582898
8712	-38.26581	-54.90727	16.64146	0.195247	0.180172	0.0122636	0.0433894	0.167118	0.0772731	0.0823587	0.118437	0.0141365	0.120909	0.170897	0.073415	0.168646	0.126856	0.105271	0.0343266	0.00588063	0.0200179	0.0263066	0.150946	0.0394408	0.000710452	0.0933957	1.61722	0.62967	0.2418831	1.758117	0.600835	0.780007	0.925415	1.0806	1.28204	1.66435	0.368356	7.268457	1.541013	0.0963034	0.0888677	0.0060489	0.0214013	0.0824293	0.0381141	0.0406225	0.0584178	0.00697269	0.059637	0.0842933	0.0362112	0.0831827	0.0625704	0.0519239	0.0169312	0.00290056	0.00987362	0.0129755	0.0744523	0.0194537	0.000350423	0.0460664	0.879058	0.120942	2.027415
8748	-45.81726	-56.80916	10.9919	0.0232796	0.0521569	0.00380167	0.0204603	0.000873471	0.0783123	0.0745963	0.0402196	0.110648	0.0778989	0.0323059	0.0650775	0.191361	0.0142818	0.0147983	0.104537	0.0164606	0.043906	0.0894812	0.0152133	0.255109	0.0119806	0.191037	0.707448	1.17553	0.0127891	1.987211	0.0400925	0.20831	0.612986	1.63136	4.80053	24.9423	2.325798	155.3831	0.3610865	0.0152374	0.0341387	0.00248834	0.013392	0.00057172	0.0512583	0.0488261	0.0263252	0.0724232	0.0509878	0.0211454	0.0425957	0.125253	0.00934799	0.00968603	0.0684235	0.0107741	0.0287381	0.0585688	0.00995767	0.166979	0.00784179	0.125041	0.993605	0.00639455	1.527796
8784	-39.99617	-55.35717	15.361	0.00381114	0.00292604	0.00304556	0.00275562	0.00182689	0.00229178	0.00242183	0.00128872	0.00111667	0.01218	0.0195997	0.00780202	0.0282249	0.00166241	0.00983848	0.00974051	0.000885876	0.0162958	0.000474925	0.0342809	0.00427715	0.000743629	0.0171533	1.45333	0.728001	0.3775319	1.622468	0.00417695	0.0691333	0.434514	2.30142	14.4648	239.409	3.961097	4.297565	1.197798	0.0206405	0.0158469	0.0164942	0.0149239	0.00989411	0.0124119	0.0131162	0.00697951	0.0060477	0.0659646	0.106149	0.0422544	0.152861	0.00900331	0.0532835	0.0527529	0.00479776	0.0882555	0.00257212	0.18566	0.0231643	0.00402737	0.0928993	0.811234	0.188766	0.1846439
8820	-39.37924	-55.11648	15.73724	0.0212484	0.00908142	0.00421945	0.0056069	0.0154373	0.0103517	0.0670805	0.00939863	0.0117816	0.0987569	0.0572199	0.0444023	0.0992072	0.0342402	0.0287984	0.194863	0.0356324	0.04638	0.134632	0.0337642	0.024043	0.0303261	0.08026	1.81877	0.508738	0.103358	1.896642	0.408785	0.646435	0.872745	1.14581	1.54695	2.44628	0.6468332	18.35023	2.145037	0.0193743	0.00828044	0.0038473	0.00511237	0.0140758	0.00943866	0.061164	0.00856967	0.0107425	0.0900466	0.0521731	0.040486	0.0904572	0.0312202	0.0262584	0.177676	0.0324896	0.0422893	0.122757	0.0307862	0.0219224	0.0276513	0.073181	0.948321	0.051679	1.096732
8856	-33.19587	-51.55284	18.35697	0.200614	0.194488	0.0104909	0.00790622	0.243496	0.0220184	0.0138025	0.0537388	0.0278557	0.0984317	0.00141278	0.0527453	0.139981	0.131501	0.108036	0.0127892	0.034472	0.136695	0.0337042	0.121171	0.0789798	0.00229871	0.0204685	0.867479	1.07951	0.3160112	1.683989	0.415098	0.651285	0.874782	1.14314	1.53543	2.40907	0.6357516	5.328889	0.4821503	0.114827	0.111321	0.00600476	0.00452534	0.139372	0.0126029	0.00790026	0.0307589	0.015944	0.0563401	0.000808644	0.0301902	0.0801219	0.075268	0.0618377	0.00732027	0.019731	0.078241	0.0192915	0.0693559	0.0452063	0.00131573	0.0117157	0.841994	0.158006	1.747098
8892	-39.72488	-54.78585	15.06096	0.0128917	0.0162715	0.00236141	0.00745635	0.0688832	0.00690358	0.0112486	0.0163962	0.00973861	0.0351012	0.00579464	0.0511539	0.0405115	0.00115962	0.0978197	0.00446374	0.0116567	0.02767	0.0054341	0.0642657	0.0176035	0.00223455	0.0301206	2.16179	0.302925	0.2651535	1.734847	0.0318342	0.186148	0.591846	1.68963	5.37208	31.4128	2.492573	6.542801	4.281837	0.023562	0.0297392	0.00431591	0.0136279	0.125897	0.0126176	0.0205589	0.029967	0.0177991	0.064154	0.0105908	0.0934931	0.0740422	0.00211941	0.178784	0.00815831	0.0213047	0.050572	0.00993181	0.117457	0.0321736	0.00408405	0.0550509	0.867423	0.132577	0.5471408
8928	-51.71519	-63.86888	12.15369	0.00354651	0.0145802	0.0070218	0.0207725	0.0203297	0.00797251	0.018714	0.00225097	0.0228106	0.0341596	0.00279797	0.0096896	0.0118546	0.00982682	0.0136072	0.00946531	0.0110967	0.0158306	0.000218198	0.00959363	0.00571428	0.0119685	0.00506994	2.29487	0.22308	0.1653853	1.834615	0.00442204	0.0710828	0.4383	2.28154	14.0681	226.14	3.919868	11.09297	6.172316	0.0131894	0.0542233	0.0261138	0.0772524	0.0756057	0.0296495	0.0695968	0.00837127	0.0848318	0.127039	0.0104056	0.0360353	0.0440868	0.0365456	0.0506048	0.0352012	0.0412681	0.0588733	0.00081147	0.0356784	0.0212512	0.0445105	0.0188549	0.917307	0.0826926	0.2688917
8964	-33.82096	-52.07694	18.25598	0.0357893	0.0168254	0.00762786	0.0272714	0.0303891	0.0265314	0.0308784	0.0146516	0.00100365	0.092087	0.052055	0.0449637	0.0510172	0.154436	0.118628	0.00353486	0.0105955	0.115691	0.00142514	0.00647176	0.0556144	0.139581	0.0122883	1.46271	0.722371	0.2440354	1.755965	0.639878	0.804328	0.934323	1.07029	1.24327	1.5628	0.3228339	7.195531	1.214928	0.0341059	0.016034	0.00726907	0.0259887	0.0289597	0.0252835	0.029426	0.0139624	0.000956444	0.0877556	0.0496066	0.0428488	0.0486176	0.147172	0.113048	0.0033686	0.0100971	0.110249	0.00135811	0.00616736	0.0529986	0.133016	0.0117104	0.877982	0.122018	1.049358
9000	-37.35209	-55.89086	18.53876	0.0121037	0.0757718	0.022999	0.00697654	0.0272357	0.0446599	0.023981	0.135366	0.0153275	0.0612376	0.0066437	0.0547492	0.0824698	0.00933019	0.0553848	0.0558827	0.155549	0.0374947	0.0105784	0.0224926	0.0737519	0.00816301	0.0016983	1.938	0.437202	1.009838	0.9901616	0.0989896	0.323703	0.703355	1.42176	3.08925	10.1021	1.672271	0.9805149	2.659639	0.0121055	0.0757834	0.0230025	0.0069776	0.0272399	0.0446667	0.0239847	0.135387	0.0153299	0.061247	0.00664472	0.0547575	0.0824823	0.00933162	0.0553933	0.0558912	0.155573	0.0375004	0.01058	0.0224961	0.0737632	0.00816425	0.00169855	0.495081	0.504919	0.9998476
9036	-39.05844	-56.8341	17.77566	0.0545706	0.0845725	0.0404142	0.0453045	0.0810878	0.0571431	0.184032	0.0963462	0.0188117	0.0452642	0.00113906	0.0359826	0.157604	0.00993841	0.0242139	0.0671247	0.0172492	0.0812621	0.0101162	0.0811516	0.00324736	0.0128499	0.0259951	1.02714	0.983719	0.2401963	1.759804	0.188383	0.443033	0.775701	1.28916	2.25717	5.30834	1.207003	7.326523	0.6264815	0.0441716	0.0684564	0.0327129	0.0366713	0.0656357	0.0462539	0.148963	0.0779865	0.0152269	0.0366387	0.000922002	0.0291258	0.127571	0.00804455	0.0195997	0.0543334	0.0139622	0.0657769	0.00818844	0.0656874	0.00262854	0.0104013	0.0210415	0.879902	0.120098	1.235421
9072	-32.73316	-53.31815	20.585	0.17985	0.0945346	0.0136472	0.110736	0.0877865	0.0401703	0.0989885	0.0554113	0.0135203	0.0449693	0.0736607	0.168631	0.237759	0.00468172	0.054175	0.0318886	0.0631851	0.0643873	0.155107	0.121649	0.000478163	0.053228	0.0577504	0.143823	1.51371	0.6890295	1.310971	0.331764	0.583858	0.845458	1.18279	1.71275	3.01419	0.7977847	1.902633	0.0570083	0.0984834	0.0517659	0.007473	0.0606373	0.0480707	0.0219967	0.0542047	0.0303425	0.00740356	0.0246246	0.0403356	0.0923403	0.130194	0.00256365	0.0296655	0.0174618	0.0345993	0.0352576	0.0849346	0.0666134	0.000261836	0.0291469	0.0316234	0.655485	0.344515	1.826195
9108	-36.98472	-56.27879	19.29407	0.020501	0.0646444	0.032401	0.111683	0.0488782	0.0944111	0.50637	0.0455234	0.0111738	0.0706021	0.206071	0.17405	0.109574	0.00553432	0.110898	0.226558	0.198405	0.307376	0.156638	0.0162525	0.00656852	0.170088	0.266789	0.784004	1.1296	1.163627	0.8363734	0.702607	0.841863	0.947713	1.05517	1.18784	1.42327	0.255213	0.7187644	0.4164333	0.00692369	0.021832	0.0109426	0.037718	0.0165074	0.031885	0.171014	0.0153744	0.00377369	0.0238441	0.0695953	0.0587808	0.037006	0.00186908	0.0374531	0.0765142	0.0670064	0.103809	0.0529007	0.00548888	0.00221835	0.0574428	0.0901012	0.418187	0.581813	2.960991
9144	-39.10751	-52.30452	13.19702	0.0152336	0.00543447	0.0124431	0.0109046	0.0404256	0.00257524	0.00617096	0.00878304	0.00209221	0.0375032	0.0447121	0.0198164	0.0116752	0.00212567	0.0510432	0.0163232	0.0222371	0.00405529	0.0186908	0.00287759	0.0920287	0.00950137	0.0419538	2.6058	0.03652	0.7621262	1.237874	0.038109	0.203219	0.608271	1.644	4.92081	26.2405	2.362486	1.624237	42.81159	0.031829	0.0113548	0.0259987	0.0227841	0.0844652	0.00538071	0.0128936	0.0183513	0.00437145	0.0783592	0.0934214	0.0414045	0.0243942	0.00444137	0.10665	0.0341057	0.0464623	0.00847311	0.0390524	0.00601244	0.192285	0.0198522	0.0876583	0.618937	0.381063	0.4786066
9180	-33.47621	-53.10307	19.62686	0.0536988	0.291673	0.0587723	0.0286231	0.47239	0.00935967	0.0313328	0.0314182	0.0144778	0.0996833	0.166652	0.000346927	0.245729	0.252372	0.092314	0.0370773	0.159724	0.110664	0.0684517	0.137976	0.282619	0.0618942	0.102956	0.0118028	1.59292	1.220118	0.779882	0.178248	0.431244	0.769202	1.30005	2.31887	5.61015	1.246988	0.6391857	0.004445744	0.0191085	0.103791	0.0209139	0.0101854	0.168098	0.0033306	0.0111496	0.01118	0.00515188	0.0354719	0.0593024	0.000123452	0.0874416	0.0898056	0.0328495	0.0131938	0.0568372	0.0393793	0.0243583	0.0490981	0.100569	0.0220248	0.0366366	0.389941	0.610059	2.810207
9216	-42.9353	-62.68947	19.75417	0.0170268	0.0958747	0.0334917	0.00069766	0.0126442	0.00139153	0.00964371	0.000650382	0.00916547	0.074881	0.0780612	0.0392458	0.156731	0.0534325	0.0377092	0.0229895	0.0411322	0.0356865	0.0598516	0.0061205	0.030636	0.00638659	0.0343457	1.28593	0.82844	0.668203	1.331797	0.255292	0.51382	0.812416	1.2309	1.94621	3.91708	0.9872395	1.993102	0.931342	0.0198495	0.111769	0.039044	0.000813318	0.0147404	0.00162222	0.0112424	0.000758201	0.0106849	0.0872948	0.0910021	0.0457519	0.182713	0.0622905	0.0439606	0.0268007	0.0479511	0.0416026	0.0697737	0.00713515	0.0357149	0.00744536	0.0400395	0.665898	0.334102	0.8577953
9252	-34.12503	-51.01225	16.88722	0.00591031	0.01955	0.0106517	0.0231118	0.0164492	0.0428387	0.0660175	0.0158132	0.0412885	0.0826286	0.0165049	0.0923652	0.0877784	0.00838521	0.0934903	0.090851	0.0325463	0.0104195	0.106807	0.0159062	0.264703	0.101912	0.0833064	1.42387	0.74568	0.2084359	1.791564	0.201047	0.457316	0.783418	1.27646	2.18667	4.97396	1.159959	8.595278	1.145693	0.0044464	0.0147077	0.00801337	0.0173873	0.0123749	0.0322281	0.0496658	0.0118965	0.0310619	0.0621625	0.0124168	0.0694875	0.0660368	0.0063083	0.0703339	0.0683484	0.024485	0.0078387	0.0803521	0.0119665	0.19914	0.0766696	0.0626724	0.895782	0.104218	1.329235
9288	-33.49041	-50.97249	17.48209	0.0295394	0.0386597	0.000952341	0.0791765	0.0362184	0.0144741	0.013989	0.338136	0.00865871	0.0344827	0.0810233	0.267263	0.0571958	0.0736362	0.0189902	0.305088	0.0469073	0.120829	0.251141	0.0420506	0.103062	0.0148158	0.0318294	1.80972	0.514168	0.4616631	1.538337	0.673495	0.824666	0.94163	1.06199	1.21261	1.48479	0.2858105	3.332163	2.111822	0.01471	0.0192517	0.000474246	0.0394282	0.018036	0.00720777	0.0069662	0.168385	0.00431185	0.0171716	0.0403479	0.133091	0.0284823	0.0366693	0.00945672	0.151927	0.0233588	0.06017	0.125063	0.0209403	0.0513228	0.00737796	0.0158503	0.769168	0.230832	2.008118
9324	-40.10784	-53.68424	13.5764	0.155774	0.0312371	0.0155284	0.00173742	0.183653	0.034929	0.017866	0.0609749	0.0536568	0.0996267	0.110822	0.0681547	0.103475	0.00317642	0.112013	0.0128217	0.0310873	0.0590146	0.0192319	0.105056	0.017757	0.114352	0.00719709	1.65167	0.608998	0.0471573	1.952843	0.177207	0.430014	0.768517	1.30121	2.32551	5.64311	1.251224	41.41125	1.627265	0.109766	0.0220112	0.0109421	0.00122428	0.129411	0.0246127	0.0125893	0.042966	0.0378093	0.070202	0.0780908	0.0480253	0.0729141	0.00223827	0.0789303	0.00903484	0.0219057	0.0415847	0.0135518	0.0740278	0.0125125	0.0805784	0.00507144	0.976421	0.0235786	1.419143
9360	-40.55833	-58.40734	17.84901	0.0265393	0.058418	0.0461989	0.0712141	0.0604751	0.0745338	0.0733248	0.0170418	0.0193767	0.0321818	0.0814825	0.0634218	0.0735816	0.0113034	0.0912263	0.0826633	0.123855	0.0683436	0.0294019	0.0776021	0.00424514	0.107039	0.00287322	0.342516	1.39449	0.1258154	1.874185	0.268683	0.526792	0.81876	1.22136	1.89828	3.72186	0.9502735	14.89631	0.1473724	0.0204724	0.0450637	0.0356378	0.0549346	0.0466505	0.0574954	0.0565628	0.013146	0.0149472	0.0248251	0.0628557	0.0489236	0.0567609	0.00871946	0.070372	0.0637665	0.0955422	0.0527203	0.0226806	0.0598623	0.0032747	0.0825699	0.0022164	0.937092	0.0629077	1.296343
9396	-29.06665	-52.62404	23.55739	0.0155791	0.00236055	0.0052591	0.0362159	0.0213743	0.00937166	0.00314158	0.00418111	0.0111715	0.0823938	0.0510347	0.114589	0.0507194	0.111159	0.0414257	0.00904001	0.0591306	0.0464645	0.0157905	0.0243209	0.00700219	0.0176464	0.0210217	0.15318	1.50809	1.486439	0.5135612	0.391604	0.633039	0.867062	1.15332	1.57968	2.5536	0.6778798	0.3454977	0.06094305	0.0204882	0.00310439	0.0069163	0.0476279	0.0281095	0.0123248	0.00413152	0.00549862	0.0146918	0.108357	0.0671163	0.150696	0.0667016	0.146186	0.0544794	0.0118886	0.0777632	0.0611059	0.0207663	0.0319847	0.00920865	0.023207	0.0276458	0.256781	0.743219	0.7603929
9432	-28.07596	-50.44992	22.37396	0.0995731	0.00717487	0.00373368	0.00172757	0.0219304	0.0295163	0.00935066	0.00557766	0.0422715	0.00739719	0.019013	0.0823179	0.0227333	0.00815582	0.0157364	0.0385702	0.171206	0.0632124	0.0171914	0.0439443	0.00359248	0.00795681	0.0238462	0.561019	1.26339	1.13712	0.8628802	0.500374	0.71342	0.900008	1.1111	1.4017	1.9985	0.5006522	0.7588296	0.2664355	0.133525	0.00962129	0.00500675	0.00231663	0.029408	0.0395804	0.012539	0.00747947	0.0566849	0.00991941	0.0254958	0.110386	0.0304846	0.0109367	0.021102	0.0517215	0.229582	0.084766	0.0230531	0.058928	0.00481741	0.0106698	0.0319771	0.43144	0.56856	0.7457288
9468	-29.83947	-52.05891	22.21943	0.087722	0.0103017	0.0569391	0.0248914	0.0882931	0.151544	0.0455375	0.108164	0.0292119	0.220142	0.0979938	0.0579421	0.690915	0.0849832	0.0540748	0.0827216	0.226105	0.0363402	0.0211937	0.302936	0.085575	0.0811777	0.170544	0.150244	1.50985	1.852355	0.1476447	0.960295	0.980435	0.993854	1.00618	1.01996	1.04135	0.02929522	0.07970649	0.05970554	0.0311596	0.00365923	0.0202252	0.00884164	0.0313624	0.0538298	0.0161753	0.0384207	0.0103763	0.0781963	0.0348082	0.0205815	0.245419	0.0301868	0.0192078	0.0293834	0.0803143	0.0129083	0.00752817	0.107605	0.030397	0.028835	0.0605786	0.0738224	0.926178	2.815249
9504	-33.16878	-54.39109	21.22231	0.0108988	0.00932693	0.00245851	0.013392	0.0367162	0.0096044	0.0032518	0.00903434	0.0132168	0.0229273	0.0377896	0.0144207	0.0377823	0.000813311	0.00414992	0.0263055	0.0250417	0.00772172	0.00909311	0.0408617	0.0159717	0.00761893	0.0218169	0.979666	1.0122	1.122393	0.8776071	0.223217	0.481253	0.795988	1.2563	2.07791	4.47994	1.08432	0.7819073	0.5807145	0.028665	0.0245307	0.00646611	0.0352223	0.0965672	0.0252605	0.00855253	0.0237612	0.0347615	0.060301	0.0993904	0.0379279	0.0993712	0.00213909	0.0109147	0.0691859	0.065862	0.0203089	0.0239157	0.10747	0.0420072	0.0200385	0.0573804	0.438804	0.561196	0.3802143
9540	-37.50771	-54.08828	16.58058	0.0774891	0.0107673	0.0199321	0.0702266	0.0165319	0.0112404	0.031575	0.0764883	0.018349	0.112975	0.0769607	0.051892	0.151763	0.0120551	0.00138526	0.0778721	0.0104202	0.0901621	0.0244689	0.0612435	0.106515	0.0401052	0.0275069	0.693335	1.184	0.06135458	1.938645	0.513415	0.722429	0.903538	1.10676	1.38422	1.94774	0.4820482	31.5974	0.3513522	0.0657844	0.00914091	0.0169214	0.0596189	0.0140348	0.00954254	0.0268056	0.0649348	0.0155774	0.0959104	0.0653359	0.0440538	0.128839	0.0102342	0.00117602	0.0661096	0.0088462	0.0765432	0.0207729	0.0519927	0.0904261	0.0340473	0.023352	0.969323	0.0306773	1.177924
9576	-38.94035	-58.27468	19.33433	0.00740953	0.000727026	0.0151785	0.0104201	0.110963	0.0140802	0.00785873	0.0134011	0.00701858	0.112834	0.0150313	0.0311574	0.0723406	0.053617	0.0301699	0.021026	0.0390549	0.027309	0.0204062	0.0131218	0.0441567	0.00424998	0.0628054	0.665131	1.20092	0.4778315	1.522168	0.0828696	0.296824	0.684588	1.46073	3.369	12.0671	1.800793	3.185576	0.3323106	0.0100901	0.000990045	0.0206697	0.0141897	0.151106	0.019174	0.0107018	0.0182492	0.00955771	0.153654	0.0204692	0.0424292	0.0985115	0.0730142	0.0410846	0.0286326	0.0531839	0.0371887	0.0277887	0.0178689	0.0601314	0.00578751	0.0855266	0.761084	0.238916	0.7343368
9612	-31.96088	-52.9284	20.96752	0.00625279	0.0418802	0.00701155	0.0116708	0.0270979	0.0203138	0.00572166	0.0130586	0.0830092	0.0657274	0.0130172	0.0748255	0.132065	0.077659	0.0668908	0.0425013	0.0369555	0.0165667	0.05664	0.0673517	0.0122902	0.00684876	0.0196426	1.10884	0.934697	0.8965304	1.10347	0.484361	0.702192	0.895565	1.11661	1.42411	2.06458	0.5241712	1.230822	0.7117842	0.00690917	0.0462766	0.00774759	0.0128959	0.0299425	0.0224462	0.00632229	0.0144294	0.0917231	0.0726271	0.0143837	0.0826803	0.145928	0.0858112	0.0739126	0.0469629	0.0408349	0.0183058	0.0625857	0.074422	0.0135803	0.00756771	0.0217046	0.551735	0.448265	0.9049983
9648	-28.7129	-50.2382	21.5253	0.0181444	0.0868522	0.00266651	0.00771981	0.346135	0.0517739	0.0672071	0.0216407	0.0151678	0.042035	0.0431681	0.11643	0.127746	0.01834	0.0886577	0.0275232	0.000997169	0.0722425	0.0429248	0.0519781	0.0450372	0.00653656	0.00630549	0.244331	1.4534	1.174866	0.8251338	0.146031	0.391289	0.74622	1.34009	2.55566	6.84788	1.39114	0.7023215	0.1008658	0.0138801	0.0664399	0.00203982	0.00590547	0.264785	0.0396058	0.0514119	0.0165546	0.011603	0.0321558	0.0330226	0.0890665	0.0977229	0.0140296	0.0678211	0.0210546	0.000762811	0.0552638	0.0328364	0.039762	0.0344524	0.00500031	0.00482355	0.412567	0.587433	1.30723
9684	-39.48701	-55.0362	15.54919	0.00155476	0.022525	0.0296966	0.00582396	0.0448845	0.0216927	0.0145621	0.0106801	0.0408279	0.014692	0.00177824	0.0525637	0.0755605	0.0254597	0.00539775	0.00273777	0.0126979	0.0177551	0.0069535	0.0306331	0.0238929	0.00229536	0.015854	1.94137	0.435177	0.1981549	1.801845	0.0530337	0.238759	0.639639	1.56338	4.18832	18.856	2.123529	9.093114	2.676666	0.00323557	0.0468763	0.0618011	0.0121201	0.0934084	0.0451443	0.030305	0.0222261	0.0849662	0.0305753	0.00370066	0.109389	0.157248	0.0529837	0.0112332	0.00569752	0.0264255	0.0369499	0.0144708	0.0637501	0.049723	0.00477683	0.0329936	0.900923	0.0990774	0.4805191
9720	-37.85396	-58.52817	20.67422	0.00708384	0.0111414	0.0137836	0.0410005	0.0244633	0.0539529	0.0160588	0.0375356	0.104687	0.104788	0.0150815	0.0427402	0.127756	0.130308	0.00231122	0.102737	0.070275	0.163263	0.230507	0.0585761	0.0676382	0.100197	0.116635	0.864444	1.08133	0.9647735	1.035226	0.557766	0.752219	0.915001	1.09289	1.3294	1.79287	0.4221388	1.073025	0.4796544	0.00431279	0.0067831	0.00839171	0.0249619	0.0148938	0.0328476	0.0097769	0.0228524	0.0637356	0.0637972	0.00918193	0.0260211	0.0777805	0.079334	0.00140712	0.0625486	0.0427848	0.0993981	0.140337	0.0356623	0.0411795	0.0610022	0.0710095	0.517613	0.482387	1.642521
9756	-41.81526	-59.20707	17.39181	0.195977	0.00851139	0.00376121	0.0809891	0.0578154	0.0776023	0.00909045	0.048263	0.0200016	0.150772	0.00203642	0.0917098	0.0383353	0.055961	0.0423445	0.012	0.00752241	0.013301	0.0225076	0.00511215	0.0192665	0.0147729	0.00305307	0.396409	1.36215	0.2472554	1.752745	0.0196115	0.146978	0.549792	1.81887	6.80373	50.9905	2.842846	7.088804	0.1746095	0.199833	0.00867884	0.00383521	0.0825824	0.0589528	0.079129	0.00926929	0.0492125	0.0203951	0.153738	0.00207648	0.093514	0.0390894	0.057062	0.0431776	0.012236	0.0076704	0.0135627	0.0229504	0.00521272	0.0196455	0.0150635	0.00311313	0.876372	0.123628	0.9807062
9792	-42.82487	-60.26384	17.43897	0.322446	0.00525517	0.102055	0.210659	0.129322	0.273928	0.0219385	0.00712838	0.0314258	0.00181712	0.0583873	0.199984	0.0555515	0.230244	0.0285249	0.0413551	0.00703138	0.0489092	0.121774	0.363838	0.0418123	0.0129469	0.204523	0.574029	1.25558	0.4550175	1.544982	0.142645	0.386838	0.743561	1.34488	2.58506	7.0104	1.408101	3.395435	0.2743086	0.127911	0.00208468	0.0404841	0.0835666	0.0513008	0.108665	0.00870281	0.00282776	0.0124663	0.000720835	0.0231617	0.0793317	0.0220367	0.0913357	0.0113155	0.0164052	0.00278928	0.0194018	0.0483065	0.144331	0.0165865	0.00513592	0.0811325	0.772491	0.227509	2.520856
9828	-28.35412	-48.77903	20.42491	0.0848116	0.0183162	0.0689558	0.0182164	0.120113	0.0111612	0.0127264	0.00049781	0.0257212	0.0952211	0.0155259	0.122717	0.111078	0.0137872	0.0343895	0.0247888	0.0375338	0.104783	0.0570078	0.0142731	0.116973	0.011102	0.0600573	0.303813	1.41771	0.2860442	1.713956	0.994335	0.997233	0.999136	1.00086	1.00277	1.0057	0.004107929	5.991928	0.1285789	0.0718891	0.0155254	0.0584492	0.0154408	0.101811	0.00946058	0.0107873	0.00042196	0.0218021	0.0807125	0.0131602	0.104019	0.0941529	0.0116865	0.0291497	0.0210118	0.0318149	0.0888175	0.0483217	0.0120983	0.0991503	0.00941041	0.0509065	0.856978	0.143022	1.179756
9864	-44.27643	-58.8721	14.59567	0.0398858	0.00319238	0.00427289	0.00954498	0.0434343	0.0434984	0.0492721	0.0191381	0.00497492	0.0682248	0.0110565	0.0342625	0.0506667	0.0295242	0.00158046	0.193835	0.0248348	0.0587305	0.0205856	0.0200449	0.0459974	0.0499265	0.0642719	2.04255	0.374473	0.1342007	1.865799	0.0686645	0.270814	0.665279	1.50313	3.69257	14.5636	1.936757	13.90305	3.272673	0.0447774	0.0035839	0.00479693	0.0107156	0.0487612	0.0488332	0.0553149	0.0214853	0.00558505	0.076592	0.0124125	0.0384645	0.0568805	0.0331451	0.00177429	0.217608	0.0278806	0.0659333	0.0231103	0.0225032	0.0516386	0.0560495	0.0721544	0.9329	0.0671004	0.8907558
9900	-39.87553	-55.6406	15.76507	0.0131521	0.054545	0.0313558	0.00319786	0.0634377	0.0108933	0.0610976	0.0468216	0.0146198	0.054956	0.00786439	0.0936492	0.0277166	0.0235875	0.0182096	0.0221013	0.00355397	0.0132098	0.0758581	0.0348917	0.178729	0.0340715	0.0765248	2.33427	0.199437	0.411129	1.588871	0.116429	0.350361	0.720937	1.38708	2.8542	8.58892	1.55494	3.864653	7.022566	0.0136426	0.0565794	0.0325253	0.00331713	0.0658037	0.0112996	0.0633764	0.0485679	0.0151651	0.0570057	0.00815771	0.0971421	0.0287503	0.0244673	0.0188887	0.0229256	0.00368652	0.0137025	0.0786874	0.0361931	0.185395	0.0353422	0.079379	0.794436	0.205564	0.9640438
