Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
4464	-35.64413	-50.99266	15.34853	0.0125782	0.00078654	0.00012401	0.00444123	0.0124562	0.00975228	0.00076016	0.0453441	0.00106919	0.0310364	0.000305821	0.00605639	0.00848635	0.0231932	0.0190032	0.0152798	0.0054636	0.0040474	0.007465	0.00855652	0.0200071	0.0400726	0.0285844	1.89711	0.461734	0.242638	1.757362	0.0249477	0.165283	0.570297	1.75347	6.05023	40.0838	2.668828	7.242731	2.465198	0.0412576	0.00257992	0.000406764	0.0145676	0.0408574	0.0319883	0.00249339	0.148733	0.00350703	0.101802	0.00100312	0.0198655	0.027836	0.0760759	0.0623323	0.050119	0.0179211	0.0132758	0.0244858	0.0280661	0.0656252	0.131442	0.0937595	0.878681	0.121319	0.3048698
4500	-40.35166	-55.33949	14.98784	0.00376667	0.00142192	7.23622e-05	0.00387931	0.00957584	0.03284	0.000863102	0.033825	0.00545667	0.0393778	0.0215172	0.00879342	0.0384929	0.00518348	0.0416501	0.010783	0.000506618	0.0143119	0.0100224	0.00139448	0.00329326	0.0318198	0.0482055	1.67341	0.595955	0.1444098	1.85559	0.0259266	0.168415	0.573647	1.74323	5.93772	38.5704	2.640998	12.84947	1.684766	0.0102619	0.00387387	0.000197144	0.0105688	0.0260885	0.0894695	0.00235144	0.092153	0.0148662	0.107281	0.0586216	0.0239568	0.10487	0.0141219	0.113472	0.0293773	0.00138023	0.0389915	0.0273052	0.00379912	0.00897216	0.08669	0.131331	0.927795	0.0722049	0.3670529
4536	-33.30038	-52.33132	19.03094	0.094072	0.0855666	0.0277594	0.0626463	0.00712137	0.0379831	0.00595564	0.0682383	0.01329	0.19211	0.0227656	0.00464641	0.264989	0.132977	0.158556	0.012827	0.0986728	0.0754087	0.173752	0.103818	0.146455	0.0363193	0.0361863	0.240352	1.45579	0.3324228	1.667577	0.303734	0.559256	0.834179	1.19878	1.78809	3.29236	0.8616117	5.016434	0.09906042	0.0505189	0.0459513	0.0149075	0.0336425	0.00382435	0.0203978	0.00319832	0.0366456	0.00713703	0.103168	0.0122256	0.00249523	0.142305	0.0714116	0.0851481	0.00688838	0.0529896	0.0404962	0.093309	0.0557527	0.07865	0.0195043	0.0194329	0.833789	0.166211	1.862116
4572	-38.77235	-55.01795	16.24561	0.105809	0.0102109	0.0131066	0.00486272	0.00247284	0.000285632	0.00629867	0.0179229	0.0157134	0.0268371	0.00677333	0.00779321	0.0509718	0.00419456	0.0458382	0.0327384	0.0214775	0.00146969	0.0081877	0.0668029	0.0107415	0.00374053	0.000562721	2.30451	0.217294	0.5592283	1.440772	0.0619851	0.257629	0.655	1.52672	3.88154	16.1329	2.010754	2.576357	6.363306	0.227638	0.0219679	0.0281976	0.0104617	0.00532009	0.000614511	0.013551	0.0385594	0.0338059	0.0577377	0.0145722	0.0167664	0.109661	0.00902421	0.0986168	0.0704336	0.0462068	0.0031619	0.0176151	0.14372	0.0231094	0.00804741	0.00121064	0.720386	0.279614	0.4648117
4608	-35.74283	-56.73515	20.99232	0.162683	0.208209	0.0522892	0.0519368	0.0983343	0.0328763	0.0197613	0.10616	0.0149709	0.0902586	0.0427174	0.074747	0.0319799	0.172299	0.0728334	0.0283547	0.0825148	0.0527408	0.0966367	0.0913262	0.0298589	0.0230029	0.0371619	0.662203	1.20268	0.8424754	1.157525	0.884993	0.942155	0.981582	1.01876	1.0614	1.12995	0.0883415	1.373957	0.330364	0.0972024	0.124404	0.0312426	0.031032	0.0587543	0.0196434	0.0118073	0.0634301	0.00894506	0.0539291	0.0255234	0.044661	0.0191078	0.102948	0.0435176	0.0169418	0.0493022	0.0315124	0.05774	0.054567	0.0178406	0.0137441	0.022204	0.578762	0.421238	1.673652
4644	-31.39329	-51.69437	20.30108	0.052549	0.0267627	0.00317034	0.0242268	0.0218968	0.00540032	0.000307402	0.00576687	0.00551492	0.0467361	0.0403345	0.0115501	0.0381548	0.049678	0.0178341	0.021433	0.0313423	0.0387695	0.00309348	0.00179306	0.011209	0.00288615	0.0135666	0.541131	1.27532	0.6226219	1.377378	0.116457	0.350402	0.720963	1.38703	2.85386	8.58684	1.554765	2.212222	0.2545856	0.110868	0.0564643	0.00668883	0.0511139	0.0461981	0.0113937	0.000648561	0.012167	0.0116355	0.0986044	0.0850982	0.0243686	0.0804995	0.104811	0.0376267	0.0452197	0.0661264	0.0817963	0.00652667	0.00378301	0.0236488	0.00608923	0.028623	0.688689	0.311311	0.4739759
4680	-36.6828	-55.37993	18.69713	0.0715727	0.0249027	0.0130736	0.0178888	0.00828311	0.00664322	0.000524578	0.00663622	0.0120926	0.0878743	0.0458558	0.0297823	0.0206121	0.00980899	0.0147657	0.0203112	0.0424915	0.0168846	0.000886931	0.0092701	0.035003	0.00549859	0.000381601	0.195627	1.48262	0.3350789	1.664921	0.0236816	0.161137	0.565796	1.76742	6.20588	42.2268	2.706487	4.968744	0.07916777	0.142847	0.0497016	0.0260927	0.0357031	0.0165317	0.0132588	0.00104697	0.0132448	0.0241347	0.175382	0.0915205	0.0594405	0.0411383	0.0195771	0.0294699	0.0405378	0.0848058	0.0336989	0.00177017	0.0185016	0.06986	0.0109743	0.000761612	0.832461	0.167539	0.5010443
4716	-33.11419	-49.94132	16.82713	0.0898986	0.107323	0.015101	0.00094649	0.0316682	0.0358981	0.0656973	0.0128657	0.0245794	0.220129	0.0169959	0.0697573	0.291545	0.0877202	0.039464	0.0360159	0.085605	0.134902	0.0675205	0.0809368	0.0244691	0.0394145	0.0289578	0.520643	1.28761	0.08091273	1.919087	0.523546	0.729346	0.906229	1.10347	1.37109	1.91005	0.4679197	23.71799	0.2426084	0.0559276	0.0667679	0.00939462	0.000588828	0.0197014	0.0223328	0.0408715	0.00800401	0.0152913	0.136946	0.0105734	0.0433973	0.181376	0.0545723	0.0245512	0.0224062	0.0532564	0.0839251	0.0420057	0.0503523	0.0152227	0.0245205	0.0180152	0.959544	0.0404564	1.607412
4752	-35.59864	-53.03955	17.4409	0.0855439	0.038208	0.0793015	0.0244498	0.081722	0.132366	0.0451549	0.114241	0.0106193	0.0662712	0.08442	0.0654534	0.144402	0.0685061	0.0741551	0.0409557	0.0427902	0.0114915	0.0201345	0.216048	0.0273585	0.0398814	0.0843159	0.188921	1.48665	0.09844639	1.901554	0.326147	0.579016	0.843265	1.18587	1.72707	3.0661	0.8101308	19.31562	0.07624727	0.0535389	0.023913	0.049632	0.0153023	0.0511469	0.0828431	0.0282608	0.0714992	0.00664622	0.0414768	0.0528355	0.0409649	0.0903764	0.0428755	0.0464111	0.0256327	0.0267809	0.0071921	0.0126015	0.135217	0.0171227	0.0249604	0.0527703	0.950777	0.0492232	1.59779
4788	-29.88837	-50.79097	20.9026	0.0206103	0.00265047	0.00806672	0.0706277	0.00834423	0.0669807	0.0071077	0.0382178	0.0301654	0.0858181	0.0704079	0.0568984	0.15369	0.0703612	0.102348	0.063014	0.0221533	0.0946619	0.0151494	0.0488921	0.028557	0.0164467	0.0142759	1.54419	0.673488	1.051822	0.9481784	0.923633	0.961997	0.987986	1.01216	1.0395	1.08268	0.05744118	0.9014632	1.375692	0.0188145	0.00241954	0.00736388	0.064474	0.00761721	0.0611447	0.00648841	0.0348879	0.0275371	0.0783409	0.0642733	0.0519409	0.140299	0.0642307	0.0934307	0.0575237	0.0202231	0.0864141	0.0138295	0.0446322	0.0260688	0.0150137	0.013032	0.474089	0.525911	1.095445
4824	-34.58769	-56.71221	22.12452	0.0225445	0.00569569	0.0277286	0.0124672	0.00410228	0.00656866	0.000368145	0.0219356	0.00163935	0.0316295	0.00232573	0.0327145	0.0126487	0.0233461	0.0192936	0.0107822	0.00207367	0.00193206	0.0254725	0.00759053	0.00430124	0.0452462	0.0123094	0.366505	1.3801	1.605837	0.3941632	0.0652479	0.264156	0.660133	1.51485	3.78564	15.3262	1.97366	0.2454566	0.1593386	0.0673542	0.0170165	0.0828422	0.0372471	0.012256	0.0196246	0.00109987	0.0655349	0.00489774	0.0944965	0.00694838	0.0977382	0.0377892	0.0697489	0.0576416	0.032213	0.00619532	0.00577222	0.0761018	0.0226775	0.0128504	0.135178	0.0367758	0.197082	0.802918	0.334716
4860	-39.21977	-55.54472	16.32495	0.396204	0.112677	0.0257626	0.088922	0.0331598	0.0746994	0.119179	0.53607	0.174008	0.0678584	0.159984	0.196107	0.135432	0.237168	0.28258	0.0152871	0.00122826	0.175365	0.00979845	0.319847	0.184285	0.287943	0.175105	0.846156	1.09231	0.5131448	1.486855	0.788853	0.890768	0.964556	1.03675	1.12263	1.26766	0.1714938	2.897536	0.4647908	0.104027	0.0295843	0.00676419	0.0233473	0.0087064	0.019613	0.0312916	0.14075	0.0456873	0.0178168	0.0420051	0.0514897	0.035559	0.0622705	0.0741938	0.00401376	0.000322491	0.0460436	0.00257267	0.0839786	0.0483858	0.0756021	0.0459754	0.743428	0.256572	3.808671
4896	-46.80837	-64.46316	17.65479	0.24358	0.146477	0.0989285	0.0117168	0.0762519	0.0108979	0.0158131	0.023738	0.109883	0.0411512	0.0388903	0.00434717	0.00744552	0.0124277	0.0112829	0.00203816	0.0280268	0.00178247	0.0121638	0.00569569	0.130572	0.00205876	0.00718557	0.613129	1.23212	0.1878038	1.812196	0.094231	0.316018	0.698103	1.43245	3.16438	10.6122	1.707893	9.649412	0.2985724	0.233682	0.140525	0.0949087	0.0112407	0.0731536	0.0104551	0.0151705	0.0227735	0.105418	0.0394791	0.03731	0.00417054	0.00714298	0.0119227	0.0108244	0.00195534	0.026888	0.00171004	0.0116696	0.00546426	0.125266	0.00197511	0.0068936	0.906098	0.0939019	1.042354
4932	-39.58649	-52.62809	13.0416	0.068106	0.0240372	0.00879732	0.014171	0.0219332	8.00013e-05	0.0501674	0.0210303	0.0168134	0.0118883	0.00953167	0.0365603	0.00826261	0.0401786	0.0522043	0.0141796	0.0212116	0.112972	0.00128467	0.0462243	0.0660442	0.0189971	0.099355	2.52105	0.0873722	0.412336	1.587664	0.0156262	0.131564	0.531113	1.88284	7.60085	63.995	3.007103	3.850413	17.31246	0.0891404	0.031461	0.0115144	0.0185478	0.0287073	0.00010471	0.0656615	0.0275255	0.0220062	0.0155599	0.0124755	0.0478519	0.0108145	0.0525877	0.0683275	0.018559	0.0277628	0.147864	0.00168144	0.0605006	0.0864419	0.0248643	0.130041	0.793832	0.206168	0.7640303
4968	-31.90203	-50.9793	19.07727	0.161001	0.024516	0.00415168	0.0212991	0.053049	0.0256177	0.00828939	0.0571605	0.067838	0.0823465	0.00978972	0.0826054	0.0601759	0.0348156	0.0666942	0.0937214	0.0691337	0.22025	0.0576977	0.0778423	0.110919	0.0113509	0.00778101	0.610148	1.23391	0.305191	1.694809	0.386894	0.629314	0.865467	1.15545	1.58903	2.58469	0.6866293	5.553272	0.29669	0.114343	0.0174113	0.00294854	0.0151267	0.0376757	0.0181938	0.00588716	0.0405956	0.0481789	0.0584829	0.0069527	0.0586667	0.0427372	0.0247262	0.0473665	0.0665613	0.0490991	0.156422	0.0409772	0.0552839	0.0787755	0.00806148	0.00552611	0.847404	0.152596	1.408046
5004	-33.99445	-51.64958	17.65513	0.0428412	0.0126306	0.000137001	0.00494606	0.0284247	0.0174651	0.0197323	0.0248976	0.0142432	0.002866	0.0329277	0.03484	0.0291924	0.0376091	0.0429626	0.0086013	0.0308683	0.01401	0.0355873	0.00250665	0.0135487	0.00838427	0.0322146	0.793171	1.1241	0.1655136	1.834486	0.112612	0.344711	0.717289	1.39414	2.90098	8.88007	1.579045	11.0836	0.423364	0.0871754	0.0257014	0.000278777	0.0100645	0.05784	0.0355388	0.0401524	0.050663	0.0289829	0.00583187	0.067003	0.0708941	0.0594022	0.0765289	0.0874224	0.0175024	0.0628124	0.0285082	0.0724147	0.00510066	0.0275695	0.0170607	0.0655519	0.917243	0.0827568	0.4914368
5040	-42.61811	-58.94107	16.32295	0.00547364	0.00186408	0.00482419	0.00216123	0.0100709	0.010578	0.000340192	0.00778005	0.00275516	3.66632e-06	0.00171667	0.0223014	0.00541468	0.00533325	0.00735487	0.000755185	0.0140941	0.00572379	0.00566451	0.000537243	0.00418472	0.0129544	0.00104723	0.732968	1.16022	0.5549438	1.445056	0.00208571	0.0492712	0.390943	2.55792	20.2958	479.453	4.463249	2.603968	0.3790497	0.0411759	0.0140227	0.0362904	0.016258	0.0757591	0.0795739	0.00255912	0.058526	0.0207259	2.75802e-05	0.0129138	0.167764	0.0407323	0.0401198	0.0553276	0.00568094	0.106024	0.0430577	0.0426117	0.00404145	0.0314799	0.0974506	0.00787789	0.722528	0.277472	0.1329332
5076	-31.99415	-54.52262	22.52847	0.041725	0.0692068	0.0158145	0.0269528	0.0378591	0.114168	0.0154678	0.0791993	0.0477231	0.0703494	0.154843	0.0317406	0.00572648	0.0208243	0.00450134	0.0778929	0.115077	0.0125886	0.0211894	0.0694617	0.0481737	0.136348	0.0490442	0.39276	1.36434	1.236862	0.7631378	0.670596	0.822933	0.941012	1.06269	1.21517	1.49121	0.2889298	0.616995	0.1727248	0.0329613	0.054671	0.0124929	0.0212918	0.0299074	0.090189	0.012219	0.0625648	0.0376997	0.0555736	0.122321	0.025074	0.00452373	0.0164505	0.0035559	0.0615328	0.0909068	0.00994454	0.0167389	0.0548724	0.0380556	0.10771	0.0387433	0.381569	0.618431	1.265877
5112	-32.92153	-52.62655	19.70502	0.0839191	0.0723711	0.0101018	0.00540109	0.0693945	0.0278534	0.158985	0.0330284	0.023485	0.116085	0.020602	0.197057	0.108415	0.0421863	0.0138615	0.0252328	0.103761	0.0597056	0.0169652	0.0247885	0.0271624	0.0355614	0.213073	0.634233	1.21946	0.3923966	1.607603	0.62455	0.794873	0.930882	1.07425	1.25806	1.60115	0.340366	4.096884	0.3120562	0.0563595	0.048604	0.00678427	0.00362734	0.0466049	0.0187061	0.106773	0.0221817	0.0157724	0.077962	0.0138362	0.132342	0.0728105	0.028332	0.00930929	0.0169462	0.0696854	0.0400979	0.0113937	0.0166478	0.0182421	0.0238828	0.143099	0.803802	0.196198	1.488996
5148	-39.25384	-54.62961	15.37577	0.10969	0.0639	0.00675586	0.0297374	0.0124935	0.00198494	0.0181279	0.0049882	0.0019651	0.0136303	0.000660911	0.00673128	0.0753554	0.0243989	0.00724696	0.00910417	0.0352745	0.0331538	0.0016937	0.0596631	0.000534268	0.0186747	0.00182739	1.60609	0.636344	0.08056764	1.919432	0.153818	0.401329	0.752142	1.32954	2.49172	6.5012	1.353575	23.82386	1.514363	0.204039	0.118863	0.0125669	0.055316	0.0232397	0.00369228	0.0337206	0.00927878	0.00365538	0.0253544	0.00122939	0.0125212	0.140172	0.0453856	0.0134804	0.0169351	0.0656158	0.0616709	0.00315052	0.110982	0.000993816	0.0347376	0.00339922	0.959716	0.0402838	0.5375922
5184	-36.86266	-53.33501	16.47235	0.0278271	0.0604107	0.00966839	0.026527	0.00946164	0.022667	0.0268859	0.0272206	0.00989339	0.138702	0.0221787	0.124856	0.10145	0.0138381	0.0340687	0.0154473	0.0569808	0.021169	0.028428	0.0253404	0.0129703	0.0352991	0.00604532	0.275112	1.43493	0.05513974	1.94486	0.149111	0.395293	0.748594	1.33584	2.52977	6.7064	1.376045	35.27148	0.1150349	0.0324577	0.0704634	0.0112773	0.0309413	0.0110361	0.0264389	0.0313599	0.0317502	0.0115397	0.161783	0.0258693	0.145633	0.118331	0.0161408	0.0397379	0.0180178	0.0664628	0.0246916	0.0331586	0.0295572	0.0151286	0.0411731	0.0070513	0.97243	0.0275699	0.8573349
5220	-32.45177	-51.19777	18.74601	0.0335652	0.00894581	0.0276096	0.00704671	0.0221964	0.0257229	0.0416111	0.00639877	0.0223254	0.0505955	0.0372565	0.105298	0.0283828	0.0529519	0.00678737	0.00365753	0.0850615	0.112418	0.00185043	0.0186563	0.0103117	0.00510301	0.0392785	0.827262	1.10364	0.2484676	1.751532	0.236373	0.494882	0.802953	1.2454	2.02068	4.2306	1.042914	7.049338	0.4497441	0.0445734	0.0118797	0.0366646	0.00935779	0.0294761	0.034159	0.0552581	0.00849735	0.0296474	0.0671891	0.0494754	0.139833	0.0376913	0.0703183	0.00901339	0.00485707	0.112959	0.149288	0.00245731	0.0247749	0.0136936	0.00677661	0.0521605	0.875766	0.124234	0.7530319
5256	-33.63879	-56.97515	23.33636	0.101494	0.0146867	0.0566517	0.0107495	0.0782453	0.0446566	0.0284255	0.00213708	0.0306916	0.0552141	0.192234	0.091585	0.215706	0.0564154	0.0575326	0.0108359	0.0644323	0.0128673	0.00143136	0.0737635	0.00733417	0.000846984	0.0763027	0.244161	1.4535	1.402311	0.5976886	0.955673	0.978131	0.993125	1.00692	1.02236	1.04638	0.03278331	0.4262168	0.1007885	0.0790305	0.0114361	0.0441131	0.00837035	0.0609274	0.0347728	0.0221341	0.00166408	0.0238987	0.0429937	0.149687	0.0713147	0.167964	0.0439291	0.044799	0.00843758	0.0501716	0.0100194	0.00111456	0.0574375	0.00571091	0.000659522	0.0594147	0.298844	0.701156	1.284239
5292	-34.45864	-52.76939	18.31075	0.00443052	4.35189e-05	0.0107643	0.0163096	0.0236814	0.00488949	0.0212475	0.00569104	0.0274955	0.0218455	0.0601215	0.0233605	0.031142	0.0344365	0.0391039	0.0318617	0.0386656	0.00382156	0.00203857	0.0137636	0.00432776	0.00571141	0.0108523	1.31715	0.809711	0.3604977	1.639502	0.125822	0.363873	0.729498	1.3708	2.74821	7.94772	1.498838	4.547885	0.976014	0.010171	9.99044e-05	0.0247112	0.0374412	0.0543643	0.0112246	0.0487769	0.0130647	0.0631201	0.0501497	0.138018	0.0536276	0.0714913	0.0790545	0.0897692	0.0731436	0.0887629	0.00877299	0.00467986	0.0315965	0.00993506	0.0131114	0.0249132	0.819751	0.180249	0.4356051
5328	-30.64281	-51.0242	20.38138	0.006456	0.000978886	0.0143128	0.0621833	0.00634185	0.0346265	0.00255648	0.0217781	0.0219255	0.0660995	0.202129	0.0963524	0.0938216	0.0458088	0.0913148	0.0279993	0.00812612	0.10464	0.0031202	0.0321908	0.0542993	0.0414913	0.0793464	1.29879	0.820724	1.035453	0.9645472	0.286	0.543086	0.826578	1.20981	1.84133	3.4965	0.9051103	0.9315222	0.9494987	0.00577512	0.000875648	0.0128033	0.0556252	0.00567301	0.0309746	0.00228687	0.0194813	0.0196132	0.0591283	0.180811	0.0861907	0.0839267	0.0409776	0.0816843	0.0250464	0.0072691	0.093604	0.00279113	0.0287958	0.0485727	0.0371155	0.0709782	0.482274	0.517726	1.117898
5364	-28.32454	-50.56385	22.23931	0.0643272	0.0516466	0.0471573	0.0161377	0.136738	0.0308846	0.00903983	0.17337	0.0321315	0.24733	0.0667344	0.0859244	0.0976918	0.195835	0.0141034	0.0157375	0.0116446	0.0947507	0.126488	0.0158126	0.0323109	0.0556331	0.104248	0.0522469	1.56865	1.387214	0.6127862	0.297482	0.553612	0.831543	1.20258	1.80632	3.36154	0.8766489	0.4417388	0.01998411	0.0372765	0.0299283	0.0273268	0.00935154	0.0792374	0.0178971	0.00523842	0.100465	0.0186196	0.143323	0.0386714	0.0497917	0.0566107	0.113483	0.00817266	0.00911962	0.00674784	0.0549064	0.0732975	0.00916312	0.0187236	0.0322384	0.0604101	0.306393	0.693607	1.725678
5400	-22.66945	-47.58423	24.91478	0.0723008	0.0225919	0.0126649	0.0692355	0.0940429	0.0207957	0.000195435	0.0784455	0.0778803	0.172612	0.0156628	0.210326	0.0926559	0.0134543	0.0282437	0.010726	0.0135402	0.163302	0.0611355	0.00285874	0.00349196	0.0586903	0.00412551	0.0356196	1.57863	1.957951	0.04204948	0.968283	0.984404	0.995108	1.00492	1.01584	1.03276	0.02330546	0.02147627	0.01353817	0.0556597	0.0173921	0.00974991	0.0533	0.0723976	0.0160093	0.000150453	0.0603902	0.0599551	0.132883	0.0120578	0.161916	0.0713299	0.0103576	0.021743	0.00825725	0.0104237	0.125716	0.0470643	0.00220076	0.00268824	0.0451819	0.00317597	0.0210247	0.978975	1.298977
5436	-41.03275	-60.0316	18.99885	0.0440082	0.0773273	0.00636334	0.0332416	0.020121	0.0132908	0.000224181	0.146697	0.0472974	0.0814722	0.0712405	0.123238	0.063755	0.0434125	0.0126145	0.0202887	0.00647876	0.115513	0.00983319	0.162807	0.132752	0.0399654	0.0354266	0.960122	1.02393	0.6546133	1.345387	0.0963209	0.319417	0.700436	1.42768	3.13071	10.382	1.692032	2.055239	0.5626117	0.0336617	0.0591472	0.00486729	0.0254264	0.0153904	0.010166	0.000171475	0.112208	0.0361776	0.0623177	0.0544915	0.0942643	0.0487658	0.033206	0.00964877	0.0155187	0.00495557	0.0883557	0.00752135	0.12453	0.101541	0.0305693	0.0270976	0.672693	0.327307	1.307369
5472	-39.92299	-55.10599	15.183	0.0179037	0.00623757	0.0088576	0.0134179	0.0428029	0.00548207	1.80213e-05	0.018615	0.00293529	0.0129519	0.032068	0.00507698	0.0214691	0.0451486	0.00521257	0.00230309	0.0441451	0.0287823	0.00388542	0.0404074	0.00674474	0.00658392	0.00437099	2.42543	0.144744	0.5456311	1.454369	0.041482	0.2118	0.616171	1.62292	4.72143	24.1068	2.301163	2.66548	10.054	0.0476898	0.0166149	0.0235938	0.035741	0.114013	0.0146025	4.8003e-05	0.0495845	0.00781869	0.0344997	0.085419	0.0135235	0.0571869	0.120261	0.0138846	0.00613471	0.117588	0.0766668	0.0103495	0.107633	0.0179659	0.0175375	0.0116429	0.727184	0.272816	0.3754201
5508	-38.68761	-55.68022	16.99261	0.0631589	0.0166389	0.00452963	0.0233113	0.140302	0.00616523	0.00011415	0.0378052	0.000440755	0.00941955	0.00692098	0.0867196	0.00939896	0.0670333	0.022273	0.00398237	0.0205013	0.0243448	0.0344126	0.101507	0.0347938	0.0853836	0.00111044	1.24975	0.850152	0.4878991	1.512101	0.0103413	0.107573	0.49878	2.00489	9.296	96.6994	3.305587	3.099208	0.8820157	0.0789223	0.0207917	0.00566015	0.0291294	0.175319	0.00770397	0.00014264	0.0472407	0.000550761	0.0117705	0.00864835	0.108363	0.0117448	0.0837637	0.027832	0.0049763	0.0256181	0.0304208	0.0430013	0.126841	0.0434778	0.106694	0.00138758	0.75605	0.24395	0.8002668
5544	-33.48092	-53.09968	19.61876	0.0109229	0.0192965	0.00380775	0.0572404	0.108167	0.0246355	0.00222578	0.117577	0.023382	0.0601265	0.111042	0.0172711	0.00691619	0.0503601	0.037547	0.0010746	0.111021	0.0568854	0.0611651	0.000695303	0.168024	0.0444137	0.0973084	1.44635	0.732189	0.8564663	1.143534	0.254353	0.512897	0.81196	1.23159	1.94971	3.93154	0.9899039	1.335176	1.185227	0.00917036	0.0162005	0.00319682	0.0480566	0.0908124	0.0206829	0.00186866	0.0987125	0.0196305	0.0504796	0.0932261	0.0145001	0.00580653	0.0422801	0.0315228	0.000902191	0.0932083	0.0477585	0.0513516	0.000583746	0.141066	0.0372878	0.0816959	0.571767	0.428233	1.191105
5580	-27.33425	-49.70832	22.37408	0.240777	0.0751968	0.00209711	0.0186956	0.0552864	0.0444538	0.00120316	0.00332376	0.00246934	0.0971901	0.0414912	0.0618788	0.0755556	0.0848512	0.00779913	0.000392075	0.0287851	0.0159119	0.0112813	0.039436	0.0794749	0.0438468	0.198198	0.356314	1.38621	0.9716035	1.028396	0.949071	0.974829	0.992078	1.00799	1.02582	1.05366	0.03779574	1.058453	0.1542248	0.195818	0.0611557	0.00170553	0.0152047	0.0449631	0.0361532	0.000978501	0.00270314	0.00200826	0.0790424	0.0337438	0.0503246	0.0614476	0.0690074	0.00634285	0.000318865	0.0234103	0.0129408	0.0091748	0.0320723	0.064635	0.0356596	0.16119	0.514198	0.485802	1.229595
5616	-40.46695	-58.81184	18.3449	0.10909	0.126549	0.00505423	0.00821982	0.00640625	0.0854335	0.0341973	0.121043	0.00396587	0.134991	0.0158807	0.0628329	0.0135098	0.0420289	0.00387644	0.0746014	0.0313352	0.0614275	0.0545959	0.0447164	0.0495937	0.0564006	0.0965059	0.833015	1.10019	0.3065528	1.693447	0.162585	0.412327	0.758512	1.31837	2.42526	6.15062	1.313493	5.524163	0.4542933	0.0878158	0.10187	0.00406859	0.00661686	0.00515695	0.0687729	0.0275284	0.0974379	0.00319248	0.108666	0.0127838	0.0505797	0.0108752	0.0338328	0.00312049	0.0600532	0.0252245	0.0494484	0.043949	0.0359962	0.0399223	0.0454018	0.077686	0.846724	0.153276	1.242255
5652	-40.09741	-56.35868	16.26127	0.0989249	0.0149455	0.0465034	0.0052951	0.00863501	0.00111683	0.0466099	0.0288185	0.010663	0.0334924	0.0511815	0.159657	0.0424675	0.120055	0.011559	0.0611194	0.0217348	0.0181893	0.0626284	0.0340288	0.0113014	0.0822774	0.0803901	2.13558	0.318652	0.421961	1.578039	0.082415	0.296028	0.684015	1.46196	3.37805	12.1337	1.804771	3.739774	4.021159	0.0940714	0.0142122	0.0442218	0.00503531	0.00821136	0.00106203	0.044323	0.0274046	0.0101398	0.0318492	0.0486704	0.151824	0.040384	0.114164	0.0109919	0.0581207	0.0206685	0.0172969	0.0595557	0.0323592	0.0107469	0.0782406	0.076446	0.789019	0.210981	1.051594
5688	-39.75727	-60.76532	21.00806	0.0276209	0.0314247	0.0541073	0.083061	0.132294	0.0601959	0.0902782	0.0625883	0.00823688	0.0666095	0.0395311	0.0793198	0.070323	0.0789406	0.00158205	0.0456337	0.0601369	0.100111	0.0778456	0.0067705	0.146749	0.0990365	0.0771433	0.836228	1.09826	0.9161643	1.083836	0.735461	0.860837	0.954325	1.04786	1.16166	1.35969	0.2221682	1.183015	0.4568457	0.0184196	0.0209562	0.0360826	0.055391	0.0882233	0.0401429	0.0602039	0.0417384	0.00549294	0.0444199	0.0263622	0.0528961	0.0468964	0.0526432	0.00105503	0.0304318	0.0401036	0.066761	0.051913	0.00451505	0.0978626	0.0660446	0.0514446	0.541918	0.458082	1.49954
